;index;idUnico;nome;cep;endereco;descricao;funcaoSocial;metaGlobal;dataInicialPrevista;dataFinalPrevista;dataInicialEfetiva;dataFinalEfetiva;dataCadastro;especie;natureza;naturezaOutras;situacao;descPlanoNacionalPoliticaVinculado;uf;qdtEmpregosGerados;descPopulacaoBeneficiada;populacaoBeneficiada;observacoesPertinentes;isModeladaPorBim;dataSituacao;tomadores;executores;repassadores;eixos;tipos;subTipos;fontesDeRecurso;tomadores.nome;tomadores.codigo;executores.nome;executores.codigo;repassadores.nome;repassadores.codigo;eixos.id;eixos.descricao;subTipos.id;subTipos.descricao;subTipos.idTipo;fontesDeRecurso.origem;fontesDeRecurso.valorInvestimentoPrevisto
337;406;43489.53-47;contratação de projeto básico e executivo de SISTEMA DE PREVENÇÃO E COMBATE À INCÊNDIO, INCLUSO APROVAÇÃO NO CBM-DF, PLANO DE PREVENÇAO E COMBATE A INCÊNDIO - PPCI, PLANO QUANTO A NECESSIDADE DE BRIGA;;;contratação de projeto básico e executivo de SISTEMA DE PREVENÇÃO E COMBATE À INCÊNDIO, INCLUSO APROVAÇÃO NO CBM-DF, PLANO DE PREVENÇAO E COMBATE A INCÊNDIO - PPCI, PLANO QUANTO A NECESSIDADE DE BRIGADISTA na Superintendência Regional da Polícia Federal do Distrito Federal - SR/PF/DF.;Segurança Pública;contratação de projeto básico e executivo de SISTEMA DE PREVENÇÃO E COMBATE À INCÊNDIO, INCLUSO APROVAÇÃO NO CBM-DF, PLANO DE PREVENÇAO E COMBATE A INCÊNDIO - PPCI, PLANO QUANTO A NECESSIDADE DE BRIGADISTA na Superintendência Regional da Polícia Federal do Distrito Federal - SR/PF/DF.;2024-10-14;2025-10-15;;;2024-09-24;Recuperação;Projeto;;Cadastrada;Plano de Obras da Polícia Federal;DF;;;;;False;2024-09-24;[];[{'nome': 'DEPARTAMENTO DE POLICIA FEDERAL', 'codigo': 30108}];[];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 1, 'descricao': 'Segurança Pública', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 27399.99}];;;DEPARTAMENTO DE POLICIA FEDERAL;30108;;;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;27399.99
338;407;42908.53-64;pavimentação parcial da DF 415;;;Pavimentação de um trecho da via DF-415;Pequenos, médios e grandes agricultores, bem como integrantes da Agricultura Familiar da Região Administrativa de Brazlândia/DF - RA IV do Distrito Federal.. A pavimentação de um trecho da via DF-415, entre BR-020 e a Escola Classe Bucanhão , é essencial para o escoamento de produção em Brazlândia/DF, melhorando a logística e o transporte de produtos agrícolas, promovendo o desenvolvimento econômico regional.. Os resultados esperados abrangem um substancial aumento no escoamento da produção rural, beneficiando não apenas os produtores locais, mas também aqueles que passarão a utilizar a via pavimentada. A melhoria na infraestrutura viária visa criar um ambiente propício para a logística eficiente do setor agrícola, atendendo às demandas dos produtores da região e facilitando o acesso de outros a essa área produtiva.;Pavimentação de um trecho da via DF-415;2024-08-28;2028-08-28;;;2024-09-05;Construção;Obra;;Cadastrada;;DF;;;;;False;2024-09-05;[];[{'nome': 'SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL', 'codigo': 3318233000125}];[{'nome': 'MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL', 'codigo': 308799}];[{'id': 4, 'descricao': 'Social'}];[{'id': 37, 'descricao': 'Infraestrutura Urbana e Mobilidade', 'idEixo': 4}];[{'id': 75, 'descricao': 'Urbanização', 'idTipo': 37}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 6375000.0}];;;SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL;3318233000125;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;308799;4;Social;75;Urbanização;37;Federal;6375000.0
339;408;28349.53-45;Construção de Unidade de Atenção Especializada em Saúde - Hospital Regional de São Sebastião ;;;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;A Região de Saúde Leste compreende as regiões administrativas (RAs) de Itapoã, Paranoá, Jardim Botânico e São Sebastião, sendo a população total de 313.565 pessoas conforme dados de projeção da CODEPLAN para 2020, utilizando como fonte o IBGE. São distribuídos em Itapoã e Paranoá 139.437 habitantes, enquanto no Jardim Botânico e São Sebastião possui 174.126 habitantes, com maior concentração populacional em São Sebastião.. A construção do Hospital visa atender à crescente demanda por atendimentos médicos, notadamente no que se refere aos atendimentos de urgência e emergência, portanto, o Hospital visa oferecer estrutura e serviços assistenciais de melhor qualidade aos usuários do SUS.. Com a construção do Hospital, será possível oferecer estrutura e serviços assistenciais de melhor qualidade aos usuários do SUS, principalmente à população residente e referenciada na Região de Saúde Leste.;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;2023-12-22;2029-12-22;;;2023-11-23;Construção;Obra;;Cadastrada;Institui a Política Nacional de Atenção Especializada em Saúde (PNAES), conforme PORTARIA GM/MS Nº 1.604/2023, bem como aos: Sistemas Estaduais de Referência Hospitalar em Atendimento de Urgências e Emergências, definida na Portaria GM/MS no 479/1999, e Reformula a Política Nacional de Atenção às Urgências, disposto na portaria GM/MS no 1.600/2011, no âmbito do Sistema Único de Saúde (Lei nº8080/1990 e Lei nº 8142/1990), conforme disposto no Plano de Necessidade Hospital de São Sebastião.;DF;150;A Região de Saúde Leste compreende as regiões administrativas (RAs) de Itapoã, Paranoá, Jardim Botânico e São Sebastião, sendo a população total de 313.565 pessoas conforme dados de projeção da CODEPLAN para 2020, utilizando como fonte o IBGE. São distribuídos em Itapoã e Paranoá 139.437 habitantes, enquanto no Jardim Botânico e São Sebastião possui 174.126 habitantes, com maior concentração populacional em São Sebastião. Apresentará a maior taxa de crescimento da população (2020-2030).;313565;;True;2023-11-23;[];[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'MINISTÉRIO DA SAÚDE', 'codigo': 304}];[{'id': 4, 'descricao': 'Social'}];[{'id': 39, 'descricao': 'Saúde', 'idEixo': 4}];[{'id': 74, 'descricao': 'Unidades de Atenção Especializada de Saúde', 'idTipo': 39}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 156655982.24}];;;FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;MINISTÉRIO DA SAÚDE;304;4;Social;74;Unidades de Atenção Especializada de Saúde;39;Federal;156655982.24
340;409;2032.53-48;Construção do Centro de Monitoramento de Fronteiras;1;;CONSTRUÇÃO DO CENTRO DE MONITORAMENTO DE FRONTEIRAS NO CENTRO DE COMUNICAÇÕES E GUERRA ELETRONICA DO EXERCITO;MONITORAMENTO DE FRONTEIRAS;CONSTRUÇÃO DO CENTRO DE CONTROLE PARA MONITORAMENTO DE FRONTEIRAS;2013-11-11;2021-06-30;;;2021-05-18;Construção;Obra;;Em execução;;DF;;;;;;2013-12-27;[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'MINISTÉRIO DA DEFESA', 'codigo': 41066}];[{'id': 2, 'descricao': 'Militar'}];[{'id': 14, 'descricao': 'Defesa Nacional', 'idEixo': 2}];[{'id': 71, 'descricao': 'SISFRON', 'idTipo': 14}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 10210551.62}];COMANDO DO EXÉRCITO;94;COMANDO DO EXÉRCITO;94;MINISTÉRIO DA DEFESA;41066;2;Militar;71;SISFRON;14;Federal;10210551.62
341;410;46888.53-20;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;72238-000;SETOR HABITACIONAL POR DO SOL;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;2020-08-03;2020-09-04;;;2024-12-09;Construção;Obra;;Cadastrada;;DF;;;;;;2024-12-09;[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO NACIONAL DE SAUDE', 'codigo': 530493000171}];[{'id': 4, 'descricao': 'Social'}];[{'id': 39, 'descricao': 'Saúde', 'idEixo': 4}];[{'id': 10, 'descricao': 'UBS', 'idTipo': 39}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 1383000.0}];FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO NACIONAL DE SAUDE;530493000171;4;Social;10;UBS;39;Federal;1383000.0
342;411;28190.53-28;Implantação de passarelas em estrutura mista nas rodovias do Sistema Rodoviária do Distrito Federal - SRDF;;;Implantação de passarelas de estrutura mista nas rodovias do Sistema Rodoviário do Distrito Federal - SRDF.;"População urbana das regiões administrativas do Distrito Federal: Planaltina, Sobradinho, Núcleo Bandeirante, Riacho fundo I.. Os acidentes de trânsito são uma das principais causas de mortes no Brasil, sendo que o atropelamento é considerado o mais grave. Porém estes acidentes em rodovias localizadas em trechos urbanos têm aumentado. A implantação das passarelas
possibilitará travessia segura, sobre as rodovias, em regiões de acentuado adensamento urbano.. Redução de acidentes por atropelamento, assim como promoção de local adequado para os usuários do sistema viário.";Implantação de passarelas de estrutura mista nas rodovias do Sistema Rodoviário do Distrito Federal - SRDF.;2023-11-27;2027-11-27;;;2023-11-22;Construção;Obra;;Cadastrada;;DF;;;;;False;2023-11-22;[];[{'nome': 'DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL', 'codigo': 70532000103}];[{'nome': 'MINISTÉRIO DAS CIDADES', 'codigo': 308798}];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 24, 'descricao': 'Infraestrutura Urbana e Mobilidade', 'idEixo': 3}];[{'id': 57, 'descricao': 'Obra de Arte Especial', 'idTipo': 24}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 7000000.0}];;;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL;70532000103;MINISTÉRIO DAS CIDADES;308798;3;Econômico;57;Obra de Arte Especial;24;Federal;7000000.0
343;412;28189.53-58;Implantação de passarelas em estrutura mista nas rodovias do Sistema Rodoviária do Distrito Federal - SRDF;;;Implantação de passarelas de estrutura mista nas rodovias do Sistema Rodoviário do Distrito Federal - SRDF.;"População urbana das regiões administrativas do Distrito Federal: Varjão, Cruzeiro, Sudoeste/Octogonal, SIA, Guará, Park Way.. Os acidentes de trânsito são uma das principais causas de mortes no Brasil, sendo que o atropelamento é considerado o mais grave. Porém estes acidentes em rodovias localizadas em trechos urbanos têm aumentado. A implantação das passarelas
possibilitará travessia segura, sobre as rodovias, em regiões de acentuado adensamento urbano.. Redução de acidentes por atropelamento, assim como promoção de local adequado para os usuários do sistema viário.";Implantação de passarelas de estrutura mista nas rodovias do Sistema Rodoviário do Distrito Federal - SRDF.;2023-11-27;2027-11-27;;;2023-11-22;Construção;Obra;;Cadastrada;;DF;;;;;False;2023-11-22;[];[{'nome': 'DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL', 'codigo': 70532000103}];[{'nome': 'MINISTÉRIO DAS CIDADES', 'codigo': 308798}];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 24, 'descricao': 'Infraestrutura Urbana e Mobilidade', 'idEixo': 3}];[{'id': 57, 'descricao': 'Obra de Arte Especial', 'idTipo': 24}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 8161993.06}];;;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DISTRITO FEDERAL;70532000103;MINISTÉRIO DAS CIDADES;308798;3;Econômico;57;Obra de Arte Especial;24;Federal;8161993.06
344;413;45081.53-81;Obra de instalação de plataforma elevatória vertical para adequação da acessibilidade do Edifício UAC da Faculdade de Ceilândia (FCE);;;Obra de instalação de plataforma elevatória vertical para adequação da acessibilidade do Edifício UAC da Faculdade de Ceilândia (FCE);"Necessidade de adaptação da edificação às normas vigentes de acessibilidade (ABNT NBR 9050/2020), de forma que possibilite o acesso a toda a edificação por todos os usuários de forma igualitária.  

Considerando a época de construção da edificação, está prevista uma etapa seguinte de reformas, contemplando a edificação como um todo, incluindo a adequação e instalação de guarda-corpos, corrimãos, rampas e sinalização, entre outros itens.";"Com vistas à contratação, a empresa vencedora do certame deverá comprovar sua capacidade técnico-profissional na execução de obra com características semelhantes, mediante a apresentação dos documentos elencados no edital da licitação.

Os serviços serão executados por mão de obra qualificada e deverão obedecer rigorosamente às instruções contidas nos projetos e seus documentos fornecidos, bem como as contidas nas disposições cabíveis do Decreto N º 92.100 de 10.12.85 e as normas técnicas da ABNT.

Deverá ter à frente dos serviços responsável técnico devidamente habilitado, que deverá permanecer no serviço durante todas as horas de trabalho, e pessoal especializado de comprovada competência. Caberá à Contratada a responsabilidade pelo cumprimento das prescrições referentes às leis trabalhistas, de previdência social e de segurança contra acidentes de trabalho.

Além disso, a empresa Contratada deverá apresentar um plano de uso racional de água e energia durante a obra e deverá manter um rígido controle sobre o uso destes insumos, evitando o seu desperdício. Deverá também apresentar Plano de Gestão de Resíduos sólidos de acordo com as disposições da Resolução nº 307 de 05/07/2002 do CONAMA (incluindo classificação, separação, transporte, estocagem no canteiro, quantificação e destinação).";2024-11-20;2025-12-24;;;2024-11-13;Reforma;Obra;;Cadastrada;"Com vistas à contratação, a empresa vencedora do certame deverá comprovar sua capacidade técnico-profissional na execução de obra com características semelhantes, mediante a apresentação dos documentos elencados no edital da licitação.

Os serviços serão executados por mão de obra qualificada e deverão obedecer rigorosamente às instruções contidas nos projetos e seus documentos fornecidos, bem como as contidas nas disposições cabíveis do Decreto N º 92.100 de 10.12.85 e as normas técnicas da ABNT.

Deverá ter à frente dos serviços responsável técnico devidamente habilitado, que deverá permanecer no serviço durante todas as horas de trabalho, e pessoal especializado de comprovada competência. Caberá à Contratada a responsabilidade pelo cumprimento das prescrições referentes às leis trabalhistas, de previdência social e de segurança contra acidentes de trabalho.

Além disso, a empresa Contratada deverá apresentar um plano de uso racional de água e energia durante a obra e deverá manter um rígido controle sobre o uso destes insumos, evitando o seu desperdício. Deverá também apresentar Plano de Gestão de Resíduos sólidos de acordo com as disposições da Resolução nº 307 de 05/07/2002 do CONAMA (incluindo classificação, separação, transporte, estocagem no canteiro, quantificação e destinação).";DF;;;;;False;2024-11-13;[];[{'nome': 'FUNDACAO UNIVERSIDADE DE BRASILIA', 'codigo': 26271}];[{'nome': 'FUNDACAO UNIVERSIDADE DE BRASILIA', 'codigo': 26271}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 8, 'descricao': 'Educação', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 100434.3}];;;FUNDACAO UNIVERSIDADE DE BRASILIA;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;26271;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;100434.3
345;414;28499.53-30;Implantação de redes de água de distribuição e execução de ligações domiciliares no Sol Nascente /Por do Sol no DF;;;Implantação de 45.000 metros de infraestrutura de distribuição e execução de 3.000 ligações domiciliares na Região Administrativa Sol Nascente/Por do Sol em Brasília, região alta vulnerabilidade social.;"A população beneficiada é estimada em 10.350 habitantes composta por aproximadamente 3.000 famílias residentes na Região Administrativa do Sol Nascente/Por do Sol, região com renda mensal inferior a cinco salários mínimos.. Nos parcelamentos e ocupações informais, o acesso à água tratada é obtido através de redes e ligações clandestinas precárias, sujeitas à contaminação, cujas consequências são: a inviabilização do sistema público instalado para atender as áreas regulares do entorno devido à redução de pressão da rede e até desabastecimento nos imóveis regularizados, decorrente da perda excessiva de água tratada, causada pelo desperdício quando não há medição, provocando o aumento de custo dos serviços.. Previsto a implantação de até 45.000 metros de redes de água e
a Execução de até 3.000 ligações prediais de água.
Recuperação de, pelo menos, 34.155 m³ de perdas de água tratada por mês (34,15 milhões de litros)";Implantação de 45.000 metros de infraestrutura de distribuição e execução de 3.000 ligações domiciliares na Região Administrativa Sol Nascente/Por do Sol em Brasília, região alta vulnerabilidade social.;2024-05-01;2024-12-31;;;2023-11-27;Ampliação;Obra;;Cadastrada;;DF;;Parte de população do Por do Sol - Sol Nascente;10350;;False;2023-11-27;[];[{'nome': 'COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL', 'codigo': 82024000137}];[{'nome': 'MINISTÉRIO DAS CIDADES', 'codigo': 308798}];[{'id': 4, 'descricao': 'Social'}];[{'id': 33, 'descricao': 'Infraestrutura Hídrica, Portos, Hidrovia', 'idEixo': 4}];[{'id': 38, 'descricao': 'Saneamento', 'idTipo': 33}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 4210871.5}];;;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;82024000137;MINISTÉRIO DAS CIDADES;308798;4;Social;38;Saneamento;33;Federal;4210871.5
346;415;28577.53-70;Projeto para Energia Fotovoltaica;;;Contratação de pessoa jurídica especializada na prestação de serviços técnicos de engenharia e/ou arquitetura destinados à elaboração e aprovação de Projetos Básicos, Executivos e complementares para Projetos de Eficiência Energética perante a Concessionária Neoenergia, com o objetivo de fornecimento de Sistemas de Geração de Energia Solar Fotovoltaica ON-GRID, do tipo “carpot”, no estacionamento do Bloco M, Área 5, Quadra 3, do Setor Policial, da Agência Nacional de Águas e Saneamento Básico.;Investir em energia solar no Brasil é diminuir a necessidade de utilização de energia térmica, por exemplo. Enfim, sob o ponto de vista conceitual, o investimento em energia solar fotovoltaica está plenamente justificado. Sob o ponto de vista financeiro, a situação no Brasil apresenta-se bastante favorável à energia solar fotovoltaica.;Cada projeto deverá compor um conjunto independente e completo, com todas as informações necessárias para a licitação da obra a que se refere o objeto desta. A Agência Nacional de Águas e Saneamento Básico fornecerá os dados iniciais para a elaboração dos projetos tais como: programa de necessidades, recursos aproximados disponíveis para a obra, sondagem do terreno quando necessário, gabarito das ruas, matrículas atualizadas dos imóveis, objeto do convênio federal/estadual etc.;2023-12-11;2024-03-11;;;2023-11-28;Construção;Projeto;;Cadastrada;;DF;;;;;False;2023-11-28;[];[{'nome': 'AGENCIA NACIONAL DE AGUAS', 'codigo': 44205}];[];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 5, 'descricao': 'Administrativo', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 20000.0}];;;AGENCIA NACIONAL DE AGUAS;44205;;;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;20000.0
347;416;2745.53-81;Ampliação e Modernização do Batalhão Escola e Pronto Empego;1; Área Especial n.º 2, Quadra 05/13, Setor Sul, Gama/DF;Construção de edificações imprescindíveis para a Força Nacional, tais como prédio administrativo, canil, nova guarda, complexo esportivo, complexo de treinamento operacional, estacionamento de ônibus, depósitos de suprimentos e material controlado, oficina de veículos e reforma de prédio de comandantes.;Segurança Pública - treinamento e capacitação de profissionais de segurança pública, logística da Força Nacional.;Construção de edificações imprescindíveis para a Força Nacional, tais como prédio administrativo, canil, nova guarda, complexo esportivo, complexo de treinamento operacional, estacionamento de ônibus, depósitos de suprimentos e material controlado, oficina de veículos e reforma de prédio de comandantes.;2021-09-30;2022-12-30;;;2021-06-24;Construção;Obra;;Inativada;"Ação 15P9 Programa 5016
Segurança Pública e Combate ao Crime Organizado e ao Crime Violento";DF;;;;;;2021-06-24;[];[{'nome': 'Secretaria Nacional de Segurança Pública/SENASP', 'codigo': 30101}, {'nome': 'MINISTERIO DA JUSTICA E SEGURANCA PUBLICA', 'codigo': 316}];[{'nome': 'FUNDO NACIONAL DE SEGURANCA PUBLICA', 'codigo': 30911}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 1, 'descricao': 'Segurança Pública', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 35000000.0}];;;Secretaria Nacional de Segurança Pública/SENASP;30101;FUNDO NACIONAL DE SEGURANCA PUBLICA;30911;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;35000000.0
348;417;2745.53-81;Ampliação e Modernização do Batalhão Escola e Pronto Empego;1; Área Especial n.º 2, Quadra 05/13, Setor Sul, Gama/DF;Construção de edificações imprescindíveis para a Força Nacional, tais como prédio administrativo, canil, nova guarda, complexo esportivo, complexo de treinamento operacional, estacionamento de ônibus, depósitos de suprimentos e material controlado, oficina de veículos e reforma de prédio de comandantes.;Segurança Pública - treinamento e capacitação de profissionais de segurança pública, logística da Força Nacional.;Construção de edificações imprescindíveis para a Força Nacional, tais como prédio administrativo, canil, nova guarda, complexo esportivo, complexo de treinamento operacional, estacionamento de ônibus, depósitos de suprimentos e material controlado, oficina de veículos e reforma de prédio de comandantes.;2021-09-30;2022-12-30;;;2021-06-24;Construção;Obra;;Inativada;"Ação 15P9 Programa 5016
Segurança Pública e Combate ao Crime Organizado e ao Crime Violento";DF;;;;;;2021-06-24;[];[{'nome': 'Secretaria Nacional de Segurança Pública/SENASP', 'codigo': 30101}, {'nome': 'MINISTERIO DA JUSTICA E SEGURANCA PUBLICA', 'codigo': 316}];[{'nome': 'FUNDO NACIONAL DE SEGURANCA PUBLICA', 'codigo': 30911}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 1, 'descricao': 'Segurança Pública', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 35000000.0}];;;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;316;FUNDO NACIONAL DE SEGURANCA PUBLICA;30911;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;35000000.0
349;418;29738.53-03;Trata-se de Contratação de empresa especializada em Engenharia e Arquitetura para elaboração de projetos básico e executivo, para realização dos serviços de adequação e adaptação de instalações da SR/;;;Trata-se de Contratação de empresa especializada em Engenharia e Arquitetura para elaboração de projetos básico e executivo, para realização dos serviços de adequação e adaptação de instalações da SR/PF/DF, executados na plataforma BIM (Building Information Modelling).;Segurança Pública;Trata-se de Contratação de empresa especializada em Engenharia e Arquitetura para elaboração de projetos básico e executivo, para realização dos serviços de adequação e adaptação de instalações da SR/PF/DF, executados na plataforma BIM (Building Information Modelling).;2023-12-26;2024-07-31;;;2023-12-12;Recuperação;Projeto;;Cadastrada;Plano de obras da Polícia Federal;DF;;;;;False;2023-12-12;[];[{'nome': 'DEPARTAMENTO DE POLICIA FEDERAL', 'codigo': 30108}];[];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 1, 'descricao': 'Segurança Pública', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 19000.0}];;;DEPARTAMENTO DE POLICIA FEDERAL;30108;;;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;19000.0
350;419;29750.53-97;TCCA nº 24/2023 - BR 392 – TRECHO: ENTRONCAMENTO BR 116 PELOTAS – RIO GRANDE;;;Termo de Compromisso de Compensação Ambiental - TCCA objetiva o cumprimento da compensação ambiental decorrente do licenciamento ambiental do empreendimento BR 392 – TRECHO: ENTRONCAMENTO BR 116 PELOTAS – RIO GRANDE, conduzido pelo IBAMA, e objeto da Licença de Instalação nº 1034/2014.;Ampliação da capacidade de trafego visando a melhoria da segurança do usuário;Gestão ambiental;2023-12-07;2024-07-30;;;2023-12-12;Recuperação;Outros;Compensação Ambiental;Cadastrada;;DF;;;;;False;2023-12-12;[];[{'nome': 'DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES', 'codigo': 54844}];[];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 25, 'descricao': 'Rodovia', 'idEixo': 3}];[{'id': 4, 'descricao': 'Acessos Terrestres', 'idTipo': 25}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 2528253.41}];;;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES;54844;;;3;Econômico;4;Acessos Terrestres;25;Federal;2528253.41
351;420;50658.53-98;OBRA DE CONSTRUÇÃO DO ENTREPOSTO DE RESÍDUOS DA FACULDADE UnB CEILÂNDIA, LOCALIZADO NO CAMPUS UNIVERSITÁRIO DE CEILÂNDIA;;;OBRA DE CONSTRUÇÃO DO ENTREPOSTO DE RESÍDUOS DA FACULDADE UnB CEILÂNDIA, LOCALIZADO NO CAMPUS UNIVERSITÁRIO DE CEILÂNDIA;"Foi solicitado por meio do processo 23106.046240/2017-24 um local adequado para um correto armazenamento temporário dos resíduos perigosos na Faculdade de Ceilândia, considerando que uma das condicionantes da Licença de Instalação junto ao IBRAM (6111063) é a implantação do Plano de Gerenciamento dos Resíduos Perigosos (PGRP).

Faz-se necessário que o projeto siga as recomendações técnicas das normas RDC 222/2018 da Agência Nacional de Vigilância Sanitária (ANVISA), NBR 12.809/2013 e NBR 12.235/1992 da Associação Brasileira de De Normas Técnicas (ABNT).";"A elaboração dos estudos técnicos preliminares constitui a primeira etapa do planejamento de uma contratação (planejamento preliminar) e serve essencialmente para: assegurar a viabilidade técnica da contratação, bem como o tratamento de seu impacto ambiental; e embasar o termo de referência ou o projeto básico, que somente é elaborado se a contratação for considerada viável. Está disciplinado na Instrução Normativa Nº 40, de 22 maio de 2020, do Ministério da Economia.

É na elaboração dos estudos técnicos preliminares que diversos aspectos devem ser levantados para que os gestores certifiquem-se de que existe uma necessidade de negócio claramente definida, há condições de atendê-la, os riscos de atendê-la são gerenciáveis e os resultados pretendidos com a contratação valem o preço estimado inicialmente.

O objeto desta contratação é OBRA DE CONSTRUÇÃO DO ENTREPOSTO DE RESÍDUOS DA FACULDADE UnB CEILÂNDIA, localizado no Campus Universitário de Ceilândia, da Fundação Universidade de Brasília, em Brasília - DF, conforme projeto e especificações técnicas.";2025-01-02;2025-07-02;;;2024-12-26;Reforma;Obra;;Cadastrada;;DF;;;;;False;2024-12-26;[];[{'nome': 'FUNDACAO UNIVERSIDADE DE BRASILIA', 'codigo': 26271}];[{'nome': 'FUNDACAO UNIVERSIDADE DE BRASILIA', 'codigo': 26271}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 8, 'descricao': 'Educação', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 58766.67}];;;FUNDACAO UNIVERSIDADE DE BRASILIA;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;26271;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;58766.67
